source_id,target_id,source,licence,version
ncbigene:35759,uniprot:Q9V345,uniprot,CC BY 4.0,2024_03
ncbigene:37927,uniprot:Q9W145,uniprot,CC BY 4.0,2024_03
ncbigene:40512,uniprot:Q9VNP5,uniprot,CC BY 4.0,2024_03
ncbigene:47852,uniprot:P16548,uniprot,CC BY 4.0,2024_03
ncbigene:41166,uniprot:P29413,uniprot,CC BY 4.0,2024_03
ncbigene:35969,uniprot:Q9V579,uniprot,CC BY 4.0,2024_03
ncbigene:43228,uniprot:Q7KRY6,uniprot,CC BY 4.0,2024_03
ncbigene:37476,uniprot:P20227,uniprot,CC BY 4.0,2024_03
ncbigene:36461,uniprot:Q24318,uniprot,CC BY 4.0,2024_03
ncbigene:41666,uniprot:Q08473,uniprot,CC BY 4.0,2024_03
ncbigene:34892,uniprot:Q9Y118,uniprot,CC BY 4.0,2024_03
ncbigene:46091,uniprot:Q9W1X4,uniprot,CC BY 4.0,2024_03
ncbigene:31162,uniprot:Q9W539,uniprot,CC BY 4.0,2024_03
ncbigene:40873,uniprot:Q9VI85,uniprot,CC BY 4.0,2024_03
ncbigene:47251,uniprot:Q9U5L1,uniprot,CC BY 4.0,2024_03
ncbigene:41406,uniprot:P49905,uniprot,CC BY 4.0,2024_03
ncbigene:251430,uniprot:Q86BE9,uniprot,CC BY 4.0,2024_03
ncbigene:47272,uniprot:Q7K4V4,uniprot,CC BY 4.0,2024_03
ncbigene:40031,uniprot:Q9VVR2,uniprot,CC BY 4.0,2024_03
ncbigene:44637,uniprot:Q8IQ05,uniprot,CC BY 4.0,2024_03
ncbigene:31698,uniprot:Q9W3N6,uniprot,CC BY 4.0,2024_03
ncbigene:39472,uniprot:Q9VU31,uniprot,CC BY 4.0,2024_03
ncbigene:33755,uniprot:Q9VMS8,uniprot,CC BY 4.0,2024_03
ncbigene:40838,uniprot:O01352,uniprot,CC BY 4.0,2024_03
ncbigene:31939,uniprot:P02843,uniprot,CC BY 4.0,2024_03
ncbigene:43644,uniprot:P16911,uniprot,CC BY 4.0,2024_03
ncbigene:40974,uniprot:Q9VHU1,uniprot,CC BY 4.0,2024_03
ncbigene:39645,uniprot:Q9VUL1,uniprot,CC BY 4.0,2024_03
ncbigene:40176,uniprot:Q9VW56,uniprot,CC BY 4.0,2024_03
ncbigene:252479,uniprot:Q9W0S9,uniprot,CC BY 4.0,2024_03
ncbigene:39530,uniprot:Q9VU95,uniprot,CC BY 4.0,2024_03
ncbigene:40393,uniprot:Q8ITC7,uniprot,CC BY 4.0,2024_03
ncbigene:34384,uniprot:Q9VL00,uniprot,CC BY 4.0,2024_03
ncbigene:43951,uniprot:Q24337,uniprot,CC BY 4.0,2024_03
ncbigene:34560,uniprot:Q24174,uniprot,CC BY 4.0,2024_03
ncbigene:42888,uniprot:Q9VCA5,uniprot,CC BY 4.0,2024_03
ncbigene:246485,uniprot:Q9V968,uniprot,CC BY 4.0,2024_03
ncbigene:42839,uniprot:Q9VCF0,uniprot,CC BY 4.0,2024_03
ncbigene:37400,uniprot:Q86PC9,uniprot,CC BY 4.0,2024_03
ncbigene:41888,uniprot:Q9VF59,uniprot,CC BY 4.0,2024_03
ncbigene:39001,uniprot:P22977,uniprot,CC BY 4.0,2024_03
ncbigene:34311,uniprot:Q9VL72,uniprot,CC BY 4.0,2024_03
ncbigene:43565,uniprot:Q9V407,uniprot,CC BY 4.0,2024_03
ncbigene:38037,uniprot:Q9W0T5,uniprot,CC BY 4.0,2024_03
ncbigene:44250,uniprot:Q9V726,uniprot,CC BY 4.0,2024_03
ncbigene:34792,uniprot:Q27607,uniprot,CC BY 4.0,2024_03
ncbigene:246648,uniprot:P82712,uniprot,CC BY 4.0,2024_03
ncbigene:32367,uniprot:P98163,uniprot,CC BY 4.0,2024_03
ncbigene:43284,uniprot:P52654,uniprot,CC BY 4.0,2024_03
ncbigene:42799,uniprot:P22816,uniprot,CC BY 4.0,2024_03
ncbigene:39948,uniprot:Q9VVH3,uniprot,CC BY 4.0,2024_03
ncbigene:36598,uniprot:Q960E8,uniprot,CC BY 4.0,2024_03
ncbigene:34116,uniprot:Q9VLR9,uniprot,CC BY 4.0,2024_03
ncbigene:50207,uniprot:A1ZB63,uniprot,CC BY 4.0,2024_03
ncbigene:37368,uniprot:P53501,uniprot,CC BY 4.0,2024_03
ncbigene:36855,uniprot:P05389,uniprot,CC BY 4.0,2024_03
ncbigene:117345,uniprot:P58961,uniprot,CC BY 4.0,2024_03
ncbigene:38471,uniprot:Q02360,uniprot,CC BY 4.0,2024_03
ncbigene:31489,uniprot:Q9Y123,uniprot,CC BY 4.0,2024_03
ncbigene:33214,uniprot:P08570,uniprot,CC BY 4.0,2024_03
ncbigene:43521,uniprot:Q9VAG4,uniprot,CC BY 4.0,2024_03
ncbigene:37778,uniprot:P27091,uniprot,CC BY 4.0,2024_03
ncbigene:40359,uniprot:Q9VP48,uniprot,CC BY 4.0,2024_03
ncbigene:39141,uniprot:Q9VT41,uniprot,CC BY 4.0,2024_03
ncbigene:36615,uniprot:Q03427,uniprot,CC BY 4.0,2024_03
ncbigene:36826,uniprot:Q9V7N5,uniprot,CC BY 4.0,2024_03
ncbigene:36432,uniprot:P25172,uniprot,CC BY 4.0,2024_03
ncbigene:33109,uniprot:Q9U6L4,uniprot,CC BY 4.0,2024_03
ncbigene:40828,uniprot:P09089,uniprot,CC BY 4.0,2024_03
ncbigene:38427,uniprot:Q6J5K9,uniprot,CC BY 4.0,2024_03
ncbigene:34882,uniprot:Q9V3Z6,uniprot,CC BY 4.0,2024_03
ncbigene:33775,uniprot:Q9VMQ7,uniprot,CC BY 4.0,2024_03
ncbigene:32056,uniprot:Q9VZ21,uniprot,CC BY 4.0,2024_03
ncbigene:35818,uniprot:P07187,uniprot,CC BY 4.0,2024_03
ncbigene:38661,uniprot:Q9VRQ7,uniprot,CC BY 4.0,2024_03
ncbigene:40438,uniprot:Q9VNX1,uniprot,CC BY 4.0,2024_03
ncbigene:41703,uniprot:Q24168,uniprot,CC BY 4.0,2024_03
ncbigene:53565,uniprot:Q9VEX6,uniprot,CC BY 4.0,2024_03
ncbigene:42964,uniprot:Q9VC27,uniprot,CC BY 4.0,2024_03
ncbigene:34282,uniprot:Q9VLA1,uniprot,CC BY 4.0,2024_03
ncbigene:32543,uniprot:P04197,uniprot,CC BY 4.0,2024_03
ncbigene:33351,uniprot:P15007,uniprot,CC BY 4.0,2024_03
ncbigene:35452,uniprot:Q9V9M8,uniprot,CC BY 4.0,2024_03
ncbigene:42283,uniprot:Q9VE09,uniprot,CC BY 4.0,2024_03
ncbigene:42006,uniprot:Q9VEU1,uniprot,CC BY 4.0,2024_03
ncbigene:37744,uniprot:P82147,uniprot,CC BY 4.0,2024_03
ncbigene:36680,uniprot:Q7K3B9,uniprot,CC BY 4.0,2024_03
ncbigene:36380,uniprot:P92189,uniprot,CC BY 4.0,2024_03
ncbigene:41968,uniprot:P54622,uniprot,CC BY 4.0,2024_03
ncbigene:32545,uniprot:P07487,uniprot,CC BY 4.0,2024_03
ncbigene:39241,uniprot:Q9V3I5,uniprot,CC BY 4.0,2024_03
ncbigene:31037,uniprot:Q9V410,uniprot,CC BY 4.0,2024_03
ncbigene:31775,uniprot:Q9W3F7,uniprot,CC BY 4.0,2024_03
ncbigene:38489,uniprot:Q9VZI2,uniprot,CC BY 4.0,2024_03
ncbigene:35240,uniprot:Q9VIU7,uniprot,CC BY 4.0,2024_03
ncbigene:37010,uniprot:Q8SXT3,uniprot,CC BY 4.0,2024_03
ncbigene:40240,uniprot:Q9VPH7,uniprot,CC BY 4.0,2024_03
ncbigene:41883,uniprot:Q8SWR8,uniprot,CC BY 4.0,2024_03
ncbigene:37564,uniprot:Q9W252,uniprot,CC BY 4.0,2024_03
ncbigene:36329,uniprot:P62152,uniprot,CC BY 4.0,2024_03
ncbigene:34594,uniprot:B7YZV4,uniprot,CC BY 4.0,2024_03
ncbigene:40133,uniprot:Q9VW15,uniprot,CC BY 4.0,2024_03
ncbigene:43829,uniprot:Q05825,uniprot,CC BY 4.0,2024_03
ncbigene:37232,uniprot:Q11002,uniprot,CC BY 4.0,2024_03
ncbigene:44173,uniprot:Q9U3Z7,uniprot,CC BY 4.0,2024_03
ncbigene:40942,uniprot:Q23971,uniprot,CC BY 4.0,2024_03
ncbigene:40308,uniprot:Q8SYG2,uniprot,CC BY 4.0,2024_03
ncbigene:37810,uniprot:Q9W1F4,uniprot,CC BY 4.0,2024_03
ncbigene:38700,uniprot:P29774,uniprot,CC BY 4.0,2024_03
ncbigene:36576,uniprot:Q8T3U2,uniprot,CC BY 4.0,2024_03
ncbigene:41370,uniprot:Q9VGP1,uniprot,CC BY 4.0,2024_03
ncbigene:5740347,uniprot:A8JNV4,uniprot,CC BY 4.0,2024_03
ncbigene:34132,uniprot:P08630,uniprot,CC BY 4.0,2024_03
ncbigene:41018,uniprot:P81924,uniprot,CC BY 4.0,2024_03
ncbigene:42003,uniprot:P17719,uniprot,CC BY 4.0,2024_03
ncbigene:31118,uniprot:Q24314,uniprot,CC BY 4.0,2024_03
ncbigene:45524,uniprot:Q9V558,uniprot,CC BY 4.0,2024_03
ncbigene:34186,uniprot:Q9VLJ9,uniprot,CC BY 4.0,2024_03
ncbigene:37805,uniprot:P20354,uniprot,CC BY 4.0,2024_03
ncbigene:37079,uniprot:A1ZB42,uniprot,CC BY 4.0,2024_03
ncbigene:43161,uniprot:P13098,uniprot,CC BY 4.0,2024_03
ncbigene:38001,uniprot:Q99323,uniprot,CC BY 4.0,2024_03
ncbigene:37867,uniprot:Q94521,uniprot,CC BY 4.0,2024_03
ncbigene:44289,uniprot:P48462,uniprot,CC BY 4.0,2024_03
ncbigene:33635,uniprot:Q9U4G1,uniprot,CC BY 4.0,2024_03
ncbigene:39315,uniprot:Q9VTM0,uniprot,CC BY 4.0,2024_03
ncbigene:48973,uniprot:P00528,uniprot,CC BY 4.0,2024_03
ncbigene:32872,uniprot:P29746,uniprot,CC BY 4.0,2024_03
ncbigene:32100,uniprot:P04052,uniprot,CC BY 4.0,2024_03
ncbigene:40080,uniprot:Q9VVW3,uniprot,CC BY 4.0,2024_03
ncbigene:326122,uniprot:Q8T045,uniprot,CC BY 4.0,2024_03
ncbigene:46008,uniprot:Q07171,uniprot,CC BY 4.0,2024_03
ncbigene:35353,uniprot:Q9VII3,uniprot,CC BY 4.0,2024_03
ncbigene:32049,uniprot:Q960Z0,uniprot,CC BY 4.0,2024_03
ncbigene:43823,uniprot:P40945,uniprot,CC BY 4.0,2024_03
ncbigene:35277,uniprot:Q9VIQ9,uniprot,CC BY 4.0,2024_03
ncbigene:33213,uniprot:Q9VPP5,uniprot,CC BY 4.0,2024_03
ncbigene:33505,uniprot:Q7KU24,uniprot,CC BY 4.0,2024_03
ncbigene:36666,uniprot:Q27593,uniprot,CC BY 4.0,2024_03
ncbigene:38562,uniprot:Q9VZA4,uniprot,CC BY 4.0,2024_03
ncbigene:32947,uniprot:Q9Y1I2,uniprot,CC BY 4.0,2024_03
ncbigene:39106,uniprot:Q9VT04,uniprot,CC BY 4.0,2024_03
ncbigene:41352,uniprot:Q9VGQ9,uniprot,CC BY 4.0,2024_03
ncbigene:38484,uniprot:P20228,uniprot,CC BY 4.0,2024_03
ncbigene:40665,uniprot:Q24418,uniprot,CC BY 4.0,2024_03
ncbigene:40234,uniprot:Q0E8C8,uniprot,CC BY 4.0,2024_03
ncbigene:41227,uniprot:Q9VH39,uniprot,CC BY 4.0,2024_03
ncbigene:34946,uniprot:Q24009,uniprot,CC BY 4.0,2024_03
ncbigene:36604,uniprot:Q9V719,uniprot,CC BY 4.0,2024_03
ncbigene:19893535,uniprot:P00408,uniprot,CC BY 4.0,2024_03
ncbigene:36863,uniprot:O18408,uniprot,CC BY 4.0,2024_03
ncbigene:40374,uniprot:P32027,uniprot,CC BY 4.0,2024_03
ncbigene:35910,uniprot:Q9V521,uniprot,CC BY 4.0,2024_03
ncbigene:36675,uniprot:Q9V784,uniprot,CC BY 4.0,2024_03
ncbigene:38099,uniprot:Q9W0M1,uniprot,CC BY 4.0,2024_03
ncbigene:31713,uniprot:Q9W3M3,uniprot,CC BY 4.0,2024_03
ncbigene:34487,uniprot:P52485,uniprot,CC BY 4.0,2024_03
ncbigene:34609,uniprot:Q9VKD7,uniprot,CC BY 4.0,2024_03
ncbigene:35246,uniprot:P14199,uniprot,CC BY 4.0,2024_03
ncbigene:33001,uniprot:Q9VWB9,uniprot,CC BY 4.0,2024_03
ncbigene:39879,uniprot:Q9VVA6,uniprot,CC BY 4.0,2024_03
ncbigene:38538,uniprot:Q9VZD2,uniprot,CC BY 4.0,2024_03
ncbigene:40588,uniprot:A0A0B4K692,uniprot,CC BY 4.0,2024_03
ncbigene:33379,uniprot:Q9Y0H4,uniprot,CC BY 4.0,2024_03
ncbigene:53439,uniprot:Q9VH07,uniprot,CC BY 4.0,2024_03
ncbigene:45959,uniprot:P23696,uniprot,CC BY 4.0,2024_03
ncbigene:38264,uniprot:Q9W056,uniprot,CC BY 4.0,2024_03
ncbigene:43650,uniprot:P28166,uniprot,CC BY 4.0,2024_03
ncbigene:37364,uniprot:P56672,uniprot,CC BY 4.0,2024_03
ncbigene:43669,uniprot:P20905,uniprot,CC BY 4.0,2024_03
ncbigene:32637,uniprot:Q9VXD9,uniprot,CC BY 4.0,2024_03
ncbigene:41816,uniprot:Q9VFD5,uniprot,CC BY 4.0,2024_03
ncbigene:39737,uniprot:Q9VUV9,uniprot,CC BY 4.0,2024_03
ncbigene:117481,uniprot:P83293,uniprot,CC BY 4.0,2024_03
ncbigene:32068,uniprot:Q9VZ09,uniprot,CC BY 4.0,2024_03
ncbigene:41228,uniprot:Q9VH38,uniprot,CC BY 4.0,2024_03
ncbigene:39189,uniprot:Q9VT90,uniprot,CC BY 4.0,2024_03
ncbigene:35176,uniprot:P25161,uniprot,CC BY 4.0,2024_03
ncbigene:44819,uniprot:P54362,uniprot,CC BY 4.0,2024_03
ncbigene:43673,uniprot:O76324,uniprot,CC BY 4.0,2024_03
ncbigene:42918,uniprot:P09478,uniprot,CC BY 4.0,2024_03
ncbigene:38029,uniprot:O76464,uniprot,CC BY 4.0,2024_03
ncbigene:31949,uniprot:Q9W2X7,uniprot,CC BY 4.0,2024_03
ncbigene:32222,uniprot:P47980,uniprot,CC BY 4.0,2024_03
ncbigene:33952,uniprot:Q24046,uniprot,CC BY 4.0,2024_03
ncbigene:43271,uniprot:Q9VB70,uniprot,CC BY 4.0,2024_03
ncbigene:49968,uniprot:Q9NHE5,uniprot,CC BY 4.0,2024_03
ncbigene:42114,uniprot:P07701,uniprot,CC BY 4.0,2024_03
ncbigene:39076,uniprot:P05812,uniprot,CC BY 4.0,2024_03
ncbigene:246389,uniprot:Q8MKL1,uniprot,CC BY 4.0,2024_03
ncbigene:30998,uniprot:P42787,uniprot,CC BY 4.0,2024_03
ncbigene:31912,uniprot:Q24266,uniprot,CC BY 4.0,2024_03
ncbigene:36951,uniprot:Q95083,uniprot,CC BY 4.0,2024_03
ncbigene:43183,uniprot:P07764,uniprot,CC BY 4.0,2024_03
ncbigene:34549,uniprot:Q9VKJ3,uniprot,CC BY 4.0,2024_03
ncbigene:31298,uniprot:P40139,uniprot,CC BY 4.0,2024_03
ncbigene:42036,uniprot:P53403,uniprot,CC BY 4.0,2024_03
ncbigene:117347,uniprot:P58960,uniprot,CC BY 4.0,2024_03
ncbigene:43749,uniprot:P55824,uniprot,CC BY 4.0,2024_03
ncbigene:42490,uniprot:P49283,uniprot,CC BY 4.0,2024_03
ncbigene:32172,uniprot:Q9VYQ5,uniprot,CC BY 4.0,2024_03
ncbigene:31002,uniprot:P14599,uniprot,CC BY 4.0,2024_03
ncbigene:32136,uniprot:Q8SY41,uniprot,CC BY 4.0,2024_03
ncbigene:39716,uniprot:Q9VUT8,uniprot,CC BY 4.0,2024_03
ncbigene:31120,uniprot:Q9W568,uniprot,CC BY 4.0,2024_03
ncbigene:31791,uniprot:Q9W3E2,uniprot,CC BY 4.0,2024_03
ncbigene:41713,uniprot:Q8ITC9,uniprot,CC BY 4.0,2024_03
ncbigene:2768940,uniprot:P36179,uniprot,CC BY 4.0,2024_03
ncbigene:32743,uniprot:Q9VX32,uniprot,CC BY 4.0,2024_03
ncbigene:40627,uniprot:Q9VN91,uniprot,CC BY 4.0,2024_03
ncbigene:38516,uniprot:Q9VZF4,uniprot,CC BY 4.0,2024_03
ncbigene:35948,uniprot:Q9V559,uniprot,CC BY 4.0,2024_03
ncbigene:38959,uniprot:Q9VSJ8,uniprot,CC BY 4.0,2024_03
ncbigene:35824,uniprot:P07190,uniprot,CC BY 4.0,2024_03
ncbigene:35058,uniprot:Q23989,uniprot,CC BY 4.0,2024_03
ncbigene:36547,uniprot:O16129,uniprot,CC BY 4.0,2024_03
ncbigene:42551,uniprot:Q9VD92,uniprot,CC BY 4.0,2024_03
ncbigene:35107,uniprot:Q9VJ79,uniprot,CC BY 4.0,2024_03
ncbigene:36635,uniprot:P36193,uniprot,CC BY 4.0,2024_03
ncbigene:39916,uniprot:P47949,uniprot,CC BY 4.0,2024_03
ncbigene:42131,uniprot:Q9VEG6,uniprot,CC BY 4.0,2024_03
ncbigene:41486,uniprot:Q9VGB5,uniprot,CC BY 4.0,2024_03
ncbigene:37729,uniprot:O02002,uniprot,CC BY 4.0,2024_03
ncbigene:38447,uniprot:Q94522,uniprot,CC BY 4.0,2024_03
ncbigene:49045,uniprot:P32866,uniprot,CC BY 4.0,2024_03
ncbigene:42398,uniprot:P04950,uniprot,CC BY 4.0,2024_03
ncbigene:38004,uniprot:P09083,uniprot,CC BY 4.0,2024_03
ncbigene:40530,uniprot:Q9V3C0,uniprot,CC BY 4.0,2024_03
ncbigene:40628,uniprot:Q9VN93,uniprot,CC BY 4.0,2024_03
ncbigene:42844,uniprot:Q9VCE6,uniprot,CC BY 4.0,2024_03
ncbigene:34967,uniprot:P49858,uniprot,CC BY 4.0,2024_03
ncbigene:41371,uniprot:Q9VGP0,uniprot,CC BY 4.0,2024_03
ncbigene:33627,uniprot:P33450,uniprot,CC BY 4.0,2024_03
ncbigene:44271,uniprot:Q9U3V9,uniprot,CC BY 4.0,2024_03
ncbigene:43526,uniprot:Q9VAF7,uniprot,CC BY 4.0,2024_03
ncbigene:40796,uniprot:Q9VI25,uniprot,CC BY 4.0,2024_03
ncbigene:42226,uniprot:Q8IN81,uniprot,CC BY 4.0,2024_03
ncbigene:38883,uniprot:Q9VSC1,uniprot,CC BY 4.0,2024_03
ncbigene:37034,uniprot:Q9UAS6,uniprot,CC BY 4.0,2024_03
ncbigene:41349,uniprot:Q9VGR2,uniprot,CC BY 4.0,2024_03
ncbigene:31863,uniprot:Q9W369,uniprot,CC BY 4.0,2024_03
ncbigene:40185,uniprot:P35554,uniprot,CC BY 4.0,2024_03
ncbigene:37014,uniprot:A1ZAY1,uniprot,CC BY 4.0,2024_03
ncbigene:36310,uniprot:Q9V668,uniprot,CC BY 4.0,2024_03
ncbigene:33827,uniprot:P13238,uniprot,CC BY 4.0,2024_03
ncbigene:35797,uniprot:Q4V5I9,uniprot,CC BY 4.0,2024_03
ncbigene:39537,uniprot:Q8SWR2,uniprot,CC BY 4.0,2024_03
ncbigene:43573,uniprot:P04359,uniprot,CC BY 4.0,2024_03
ncbigene:37084,uniprot:Q7K486,uniprot,CC BY 4.0,2024_03
ncbigene:43193,uniprot:O96690,uniprot,CC BY 4.0,2024_03
ncbigene:31843,uniprot:Q9GNL3,uniprot,CC BY 4.0,2024_03
ncbigene:40132,uniprot:Q9VW14,uniprot,CC BY 4.0,2024_03
ncbigene:34038,uniprot:Q8IPH9,uniprot,CC BY 4.0,2024_03
ncbigene:40599,uniprot:Q7JZB4,uniprot,CC BY 4.0,2024_03
ncbigene:34012,uniprot:P10676,uniprot,CC BY 4.0,2024_03
ncbigene:35119,uniprot:Q24558,uniprot,CC BY 4.0,2024_03
ncbigene:45318,uniprot:P56721,uniprot,CC BY 4.0,2024_03
ncbigene:43604,uniprot:Q9N2M8,uniprot,CC BY 4.0,2024_03
ncbigene:33935,uniprot:Q9VMA2,uniprot,CC BY 4.0,2024_03
ncbigene:50126,uniprot:P82705,uniprot,CC BY 4.0,2024_03
ncbigene:44858,uniprot:Q9VGH1,uniprot,CC BY 4.0,2024_03
ncbigene:35084,uniprot:Q04652,uniprot,CC BY 4.0,2024_03
ncbigene:43758,uniprot:Q9V9S7,uniprot,CC BY 4.0,2024_03
ncbigene:38093,uniprot:Q9W0M7,uniprot,CC BY 4.0,2024_03
ncbigene:35257,uniprot:Q9VIT0,uniprot,CC BY 4.0,2024_03
ncbigene:37456,uniprot:D5SHR0,uniprot,CC BY 4.0,2024_03
ncbigene:38637,uniprot:Q9VRN3,uniprot,CC BY 4.0,2024_03
ncbigene:32751,uniprot:Q9VX25,uniprot,CC BY 4.0,2024_03
ncbigene:36277,uniprot:Q9V637,uniprot,CC BY 4.0,2024_03
ncbigene:2768831,uniprot:C0HM00,uniprot,CC BY 4.0,2024_03
ncbigene:40248,uniprot:P22817,uniprot,CC BY 4.0,2024_03
ncbigene:37535,uniprot:Q9W278,uniprot,CC BY 4.0,2024_03
ncbigene:44238,uniprot:Q9Y103,uniprot,CC BY 4.0,2024_03
ncbigene:32604,uniprot:P30432,uniprot,CC BY 4.0,2024_03
ncbigene:39332,uniprot:P46867,uniprot,CC BY 4.0,2024_03
ncbigene:35743,uniprot:P81918,uniprot,CC BY 4.0,2024_03
ncbigene:34794,uniprot:Q24169,uniprot,CC BY 4.0,2024_03
ncbigene:39297,uniprot:Q9VTK2,uniprot,CC BY 4.0,2024_03
ncbigene:34524,uniprot:O76922,uniprot,CC BY 4.0,2024_03
ncbigene:33816,uniprot:P10334,uniprot,CC BY 4.0,2024_03
ncbigene:36533,uniprot:Q7JYV2,uniprot,CC BY 4.0,2024_03
ncbigene:38766,uniprot:Q9VS05,uniprot,CC BY 4.0,2024_03
ncbigene:33105,uniprot:O18413,uniprot,CC BY 4.0,2024_03
ncbigene:39651,uniprot:P54399,uniprot,CC BY 4.0,2024_03
ncbigene:35505,uniprot:Q7K5M0,uniprot,CC BY 4.0,2024_03
ncbigene:40543,uniprot:Q9VN03,uniprot,CC BY 4.0,2024_03
ncbigene:31342,uniprot:Q9W4P5,uniprot,CC BY 4.0,2024_03
ncbigene:31148,uniprot:Q9W549,uniprot,CC BY 4.0,2024_03
ncbigene:38820,uniprot:Q9NFP5,uniprot,CC BY 4.0,2024_03
ncbigene:3772576,uniprot:P02515,uniprot,CC BY 4.0,2024_03
ncbigene:39433,uniprot:P41375,uniprot,CC BY 4.0,2024_03
ncbigene:43598,uniprot:P14956,uniprot,CC BY 4.0,2024_03
ncbigene:38535,uniprot:Q9VZD5,uniprot,CC BY 4.0,2024_03
ncbigene:41709,uniprot:Q95V55,uniprot,CC BY 4.0,2024_03
ncbigene:35980,uniprot:Q9V589,uniprot,CC BY 4.0,2024_03
ncbigene:32762,uniprot:Q27272,uniprot,CC BY 4.0,2024_03
ncbigene:41919,uniprot:Q9VF26,uniprot,CC BY 4.0,2024_03
ncbigene:33045,uniprot:Q9VRA2,uniprot,CC BY 4.0,2024_03
ncbigene:49808,uniprot:Q7YTY6,uniprot,CC BY 4.0,2024_03
ncbigene:3772574,uniprot:Q9VTJ4,uniprot,CC BY 4.0,2024_03
ncbigene:261607,uniprot:Q9VVG6,uniprot,CC BY 4.0,2024_03
ncbigene:34149,uniprot:Q03334,uniprot,CC BY 4.0,2024_03
ncbigene:34196,uniprot:Q9VLJ0,uniprot,CC BY 4.0,2024_03
ncbigene:37011,uniprot:Q9U9P7,uniprot,CC BY 4.0,2024_03
ncbigene:36762,uniprot:Q7K1Z5,uniprot,CC BY 4.0,2024_03
ncbigene:246627,uniprot:Q8MRC9,uniprot,CC BY 4.0,2024_03
ncbigene:42516,uniprot:Q9VDD1,uniprot,CC BY 4.0,2024_03
ncbigene:32587,uniprot:Q27294,uniprot,CC BY 4.0,2024_03
ncbigene:39666,uniprot:Q9VUN3,uniprot,CC BY 4.0,2024_03
ncbigene:39028,uniprot:Q9VSS2,uniprot,CC BY 4.0,2024_03
ncbigene:36499,uniprot:A1Z9E2,uniprot,CC BY 4.0,2024_03
ncbigene:32594,uniprot:Q9VXH9,uniprot,CC BY 4.0,2024_03
ncbigene:43222,uniprot:P08953,uniprot,CC BY 4.0,2024_03
ncbigene:32631,uniprot:Q9VXE5,uniprot,CC BY 4.0,2024_03
ncbigene:36010,uniprot:A1Z7Z9,uniprot,CC BY 4.0,2024_03
ncbigene:37402,uniprot:P49028,uniprot,CC BY 4.0,2024_03
ncbigene:33669,uniprot:Q9VR17,uniprot,CC BY 4.0,2024_03
ncbigene:40998,uniprot:Q9VHR6,uniprot,CC BY 4.0,2024_03
ncbigene:37098,uniprot:Q9V8F3,uniprot,CC BY 4.0,2024_03
ncbigene:34571,uniprot:Q9VKH0,uniprot,CC BY 4.0,2024_03
ncbigene:42899,uniprot:Q9VC94,uniprot,CC BY 4.0,2024_03
ncbigene:35635,uniprot:Q9V4I1,uniprot,CC BY 4.0,2024_03
ncbigene:32529,uniprot:Q9VXP4,uniprot,CC BY 4.0,2024_03
ncbigene:39962,uniprot:P11536,uniprot,CC BY 4.0,2024_03
ncbigene:3772218,uniprot:Q86BL4,uniprot,CC BY 4.0,2024_03
ncbigene:42341,uniprot:Q9XZH6,uniprot,CC BY 4.0,2024_03
ncbigene:38494,uniprot:P04388,uniprot,CC BY 4.0,2024_03
ncbigene:41952,uniprot:Q9VEZ3,uniprot,CC BY 4.0,2024_03
ncbigene:40093,uniprot:Q9VVX5,uniprot,CC BY 4.0,2024_03
ncbigene:2768728,uniprot:P81919,uniprot,CC BY 4.0,2024_03
ncbigene:39051,uniprot:Q9VSU7,uniprot,CC BY 4.0,2024_03
ncbigene:39813,uniprot:Q9VV43,uniprot,CC BY 4.0,2024_03
ncbigene:42748,uniprot:Q9VCP1,uniprot,CC BY 4.0,2024_03
ncbigene:40246,uniprot:Q9VPH0,uniprot,CC BY 4.0,2024_03
ncbigene:5740362,uniprot:A8JQ65,uniprot,CC BY 4.0,2024_03
ncbigene:32660,uniprot:Q9XZ14,uniprot,CC BY 4.0,2024_03
ncbigene:47878,uniprot:P48593,uniprot,CC BY 4.0,2024_03
ncbigene:39744,uniprot:P25439,uniprot,CC BY 4.0,2024_03
ncbigene:43765,uniprot:P23226,uniprot,CC BY 4.0,2024_03
ncbigene:35110,uniprot:Q9Y0A7,uniprot,CC BY 4.0,2024_03
ncbigene:41279,uniprot:O96553,uniprot,CC BY 4.0,2024_03
ncbigene:42641,uniprot:Q9V3G7,uniprot,CC BY 4.0,2024_03
ncbigene:40563,uniprot:Q9VN25,uniprot,CC BY 4.0,2024_03
ncbigene:50206,uniprot:A1ZB64,uniprot,CC BY 4.0,2024_03
ncbigene:44785,uniprot:Q8T0D4,uniprot,CC BY 4.0,2024_03
ncbigene:43341,uniprot:Q9VAZ3,uniprot,CC BY 4.0,2024_03
ncbigene:43383,uniprot:P14734,uniprot,CC BY 4.0,2024_03
ncbigene:42634,uniprot:Q95RA8,uniprot,CC BY 4.0,2024_03
ncbigene:37732,uniprot:Q9W1M8,uniprot,CC BY 4.0,2024_03
ncbigene:41411,uniprot:Q9VGJ5,uniprot,CC BY 4.0,2024_03
ncbigene:39387,uniprot:Q94887,uniprot,CC BY 4.0,2024_03
ncbigene:36104,uniprot:P16378,uniprot,CC BY 4.0,2024_03
ncbigene:41483,uniprot:P45975,uniprot,CC BY 4.0,2024_03
ncbigene:40577,uniprot:Q8IH24,uniprot,CC BY 4.0,2024_03
ncbigene:34363,uniprot:Q9VL18,uniprot,CC BY 4.0,2024_03
